Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
0.68,25.711700000000004,180,11.4471,1008.49,13.93888888888889
0.62,24.150000000000002,170,11.270000000000001,1007.7,15
0.72,28.98,160,9.982000000000001,1007.3,13.88888888888889
0.72,26.3074,158,10.368400000000001,1006.94,13.93888888888889
0.67,27.37,170,9.982000000000001,1006.5,13.88888888888889
0.72,27.37,160,9.982000000000001,1006,12.777777777777779
0.68,24.633000000000003,159,10.368400000000001,1005.81,13.733333333333333
0.72,22.540000000000003,150,9.982000000000001,1005.6,12.777777777777779
0.66,32.2,160,16.1,1005.6,12.777777777777779
0.69,27.9174,159,15.520400000000002,1005.53,12.761111111111111
0.89,6.44,10,6.118,1016.3,5.555555555555555
0.91,2.5438,156,3.7352,1015.59,5.677777777777777
0.89,6.44,0,6.118,1016.7,4.444444444444445
0.85,6.44,0,8.05,1016.7,4.444444444444445
0.85,5.5867,350,8.355900000000002,1016.88,4.566666666666666
0.92,8.05,320,8.05,1016.9,3.888888888888889
0.92,4.83,330,4.9910000000000005,1017,3.888888888888889
0.91,4.1538,341,5.361300000000001,1017.23,3.977777777777776
0.82,3.22,350,6.118,1017.5,5
0.86,4.83,340,8.05,1017.4,5
0.78,4.4436,346,8.355900000000002,1017.48,6.127777777777778
0.76,4.83,0,11.270000000000001,1017.5,6.111111111111111
0.71,3.22,50,11.270000000000001,1017.5,7.222222222222222
0.71,9.0965,208,10.5616,1017.23,7.394444444444446
0.66,3.22,110,9.982000000000001,1016.6,8.88888888888889
0.66,4.83,130,9.982000000000001,1016.4,8.88888888888889
0.75,8.372000000000002,171,10.706500000000002,1016.34,8.02222222222222
0.76,8.05,150,8.05,1016.2,7.777777777777778
0.86,3.22,140,8.05,1016.2,7.222222222222222
0.79,0.43470000000000003,250,7.293300000000001,1016.56,7.294444444444445
0.86,3.22,150,8.05,1016.2,6.111111111111111
0.89,3.22,150,8.05,1016.1,6.111111111111111
0.88,1.8193,144,5.2647,1016.18,5.727777777777779
0.93,6.44,160,4.025,1015.9,5.555555555555555
0.69,28.98,170,16.1,1005.5,13.333333333333334
0.69,25.76,170,16.1,1006,13.333333333333334
0.72,21.284200000000002,172,15.520400000000002,1006.49,12.705555555555556
0.69,25.76,170,16.1,1006.5,12.777777777777779
0.74,17.71,170,16.1,1007.1,12.222222222222221
0.76,18.466700000000003,172,15.150100000000002,1007.73,11.733333333333333
0.77,14.49,180,16.1,1008.4,11.666666666666666
0.77,12.88,160,9.982000000000001,1009.4,11.11111111111111
0.81,8.211,201,10.368400000000001,1010.16,11.094444444444443
0.74,8.05,280,9.982000000000001,1011.4,12.222222222222221
0.77,3.22,200,9.982000000000001,1011.9,12.777777777777779
0.71,4.025,332,10.368400000000001,1012.52,15.294444444444444
0.72,14.49,320,9.982000000000001,1013.2,16.11111111111111
0.63,17.71,330,11.270000000000001,1013.6,17.22222222222222
0.62,14.5222,355,11.4471,1013.88,17.305555555555557
0.61,17.71,340,11.270000000000001,1013.9,18.88888888888889
0.58,22.540000000000003,330,11.270000000000001,1014.2,17.22222222222222
0.66,25.6151,322,11.4471,1014.98,15.277777777777779
0.9,22.540000000000003,340,11.270000000000001,1015.8,12.777777777777779
0.8,16.1,320,11.270000000000001,1016.2,12.222222222222221
0.87,12.7029,296,10.706500000000002,1017.68,11.216666666666665
0.8,16.1,340,11.270000000000001,1018.3,11.11111111111111
0.86,17.71,340,15.134000000000002,1018.6,10
0.87,13.894300000000003,308,13.9587,1019.63,9.41111111111111
0.89,14.49,290,15.134000000000002,1020.1,7.777777777777778
0.89,14.49,320,15.134000000000002,1020,8.333333333333334
0.79,10.1591,27,15.150100000000002,1020.43,10.211111111111112
0.89,11.270000000000001,320,15.134000000000002,1020.8,8.333333333333334
0.93,14.49,330,15.134000000000002,1021,7.777777777777778
0.9,11.0768,356,13.9587,1020.89,8.244444444444447
0.89,14.49,30,9.982000000000001,1021.3,7.777777777777778
0.96,9.66,0,11.270000000000001,1021.3,7.777777777777778
0.9,8.6779,346,7.985600000000001,1021.94,8.800000000000002
0.83,14.49,40,9.982000000000001,1022.3,10
0.77,12.88,40,11.270000000000001,1022.2,11.11111111111111
0.76,8.0983,63,11.0768,1022.33,12
0.72,12.88,20,11.270000000000001,1021.5,13.88888888888889
0.62,14.49,40,11.270000000000001,1020.8,15
0.62,15.842400000000001,29,11.4471,1020.73,16.06111111111111
0.58,9.66,40,9.982000000000001,1020.5,16.11111111111111
0.58,11.270000000000001,50,9.982000000000001,1020,16.11111111111111
0.57,9.8854,40,10.368400000000001,1019.87,16.094444444444445
0.62,11.270000000000001,20,9.982000000000001,1019.7,16.11111111111111
0.62,11.270000000000001,10,9.982000000000001,1019.5,15
0.82,7.5348,309,11.0768,1019.93,12.933333333333334
0.83,9.66,350,11.270000000000001,1020.6,12.777777777777779
0.72,11.270000000000001,30,15.134000000000002,1020.8,13.333333333333334
0.74,13.2825,36,14.329,1020.52,12.727777777777776
0.93,3.22,130,2.5760000000000005,1015.6,5.555555555555555
0.78,22.250200000000003,149,14.651,1003.25,7.972222222222222
0.96,3.22,120,1.932,1014.9,5
0.96,6.44,140,1.932,1014.3,5.555555555555555
0.96,5.618900000000001,136,3.3649,1014.2,5.58888888888889
0.93,8.05,140,2.5760000000000005,1013.4,6.111111111111111
0.93,11.270000000000001,140,2.5760000000000005,1013.1,6.111111111111111
0.93,13.8621,144,3.8318,1012.57,6.022222222222224
0.86,16.1,150,8.05,1012.3,7.222222222222222
0.89,20.93,150,11.270000000000001,1011.8,7.777777777777778
0.82,17.516800000000003,147,10.513300000000001,1010.97,9.949999999999998
0.72,16.1,160,11.270000000000001,1010.3,12.222222222222221
0.64,20.93,170,11.270000000000001,1009.5,13.88888888888889
0.51,22.395100000000003,159,11.4471,1008.29,14.911111111111113
0.64,20.93,160,11.270000000000001,1007.4,13.88888888888889
0.69,30.590000000000003,160,11.270000000000001,1006.6,12.777777777777779
0.77,25.325300000000002,158,11.0768,1006.51,11.077777777777776
0.77,25.76,150,11.270000000000001,1005.8,10
0.83,25.76,140,11.270000000000001,1005.4,8.88888888888889
0.83,23.6992,138,9.982000000000001,1005.07,7.811111111111113
0.76,25.76,150,9.982000000000001,1004.5,7.777777777777778
0.76,28.98,150,16.1,1003.9,8.333333333333334
0.77,30.493400000000005,147,15.150100000000002,1003.18,8.316666666666666
0.76,28.98,150,0,1002.4,8.333333333333334
0.76,28.98,150,16.1,1001,8.333333333333334
0.8,25.743900000000004,157,15.150100000000002,989.52,9.63888888888889
0.83,17.71,140,0,999.9,7.222222222222222
0.76,28.98,140,16.1,998.5,7.777777777777778
0.79,28.191100000000006,146,15.150100000000002,997.8,7.76111111111111
0.76,33.81,140,11.270000000000001,996.9,7.777777777777778
0.76,37.03,140,9.982000000000001,995.6,7.777777777777778
0.77,34.2769,138,8.355900000000002,995.23,7.811111111111113
0.89,22.540000000000003,120,7.084000000000001,994,7.777777777777778
0.89,25.76,120,7.084000000000001,992.7,7.777777777777778
0.9,23.1357,126,4.8461,991.71,7.672222222222223
0.96,25.76,110,6.118,990.9,7.777777777777778
0.96,25.76,120,8.05,989.7,7.777777777777778
0.87,34.14810000000001,118,9.982000000000001,988.74,7.8666666666666645
0.77,30.590000000000003,130,9.982000000000001,987,10
0.77,30.590000000000003,130,11.270000000000001,986.3,10
0.66,35.307300000000005,137,10.368400000000001,985.62,10.972222222222221
0.77,35.42,140,9.982000000000001,984.9,10
0.77,37.03,150,9.982000000000001,985.1,10
0.77,40.8296,149,9.982000000000001,985.57,9.949999999999998
0.77,38.64,160,9.982000000000001,986,10
0.77,35.42,160,16.1,986.6,9.444444444444445
0.75,30.3163,167,15.150100000000002,986.87,9.983333333333333
0.77,32.2,160,16.1,986.9,10
0.8,25.76,150,16.1,987.1,10
0.92,15.3111,8,15.150100000000002,991.44,8.072222222222223
0.8,28.98,160,16.1,987.4,10
0.83,20.93,160,16.1,987.8,9.444444444444445
0.86,15.504300000000002,168,15.150100000000002,988.31,8.93888888888889
0.89,17.71,150,9.982000000000001,988.7,8.88888888888889
0.89,12.88,150,11.270000000000001,989.4,7.777777777777778
0.89,15.295000000000002,160,9.160900000000002,989.99,7.844444444444444
0.89,12.88,160,7.084000000000001,990.8,8.88888888888889
0.8,17.71,190,9.982000000000001,991.1,11.11111111111111
0.66,13.202,216,11.4471,992.02,12.188888888888888
0.59,9.66,280,11.270000000000001,992.2,13.88888888888889
0.51,3.22,130,11.270000000000001,992.1,15
0.47,2.4794,296,11.4471,992.17,14.86111111111111
0.48,3.22,50,11.270000000000001,991.7,16.11111111111111
0.51,11.270000000000001,60,11.270000000000001,991.6,15
0.47,3.0107000000000004,142,11.4471,991.52,14.86111111111111
0.55,4.83,100,11.270000000000001,991.3,12.777777777777779
0.56,8.05,110,9.982000000000001,992.2,11.11111111111111
0.57,4.9105,85,9.982000000000001,992.82,10.938888888888888
0.79,9.66,20,9.982000000000001,992.6,7.222222222222222
0.83,3.22,20,16.1,992.4,7.222222222222222
0.82,11.543700000000001,8,15.150100000000002,992.71,7.844444444444444
0.86,17.71,20,16.1,992.5,8.333333333333334
0.89,17.71,20,16.1,992.2,8.333333333333334
0.81,29.8816,322,14.329,1001.21,5.955555555555555
0.93,20.93,350,16.1,991.8,7.777777777777778
0.93,28.98,340,15.134000000000002,991.7,7.222222222222222
0.93,30.557800000000004,340,14.329,991.69,7.222222222222222
0.93,27.37,350,11.270000000000001,991.9,7.222222222222222
0.86,25.76,350,11.270000000000001,992.1,7.222222222222222
0.93,23.0391,340,7.985600000000001,992.62,6.094444444444444
0.86,25.76,330,8.05,993,6.111111111111111
0.79,28.98,320,8.05,993.4,7.222222222222222
0.84,24.262700000000002,322,7.985600000000001,993.99,7.655555555555556
0.83,22.540000000000003,310,11.270000000000001,994.3,7.777777777777778
0.77,28.98,310,11.270000000000001,994.3,8.88888888888889
0.72,26.9192,301,11.0768,994.65,9.705555555555556
0.77,27.37,300,11.270000000000001,994.9,10
0.77,28.98,300,11.270000000000001,995,10
0.77,26.2752,301,11.4471,995.94,8.838888888888887
0.83,27.37,310,11.270000000000001,996.1,7.777777777777778
0.76,27.37,330,11.270000000000001,997,7.777777777777778
0.77,25.8566,320,11.0768,998.41,7.777777777777778
0.76,28.98,330,11.270000000000001,999.3,7.777777777777778
0.79,20.93,320,15.134000000000002,1000.1,7.222222222222222
0.78,24.761800000000004,331,14.329,1001.21,7.205555555555555
0.79,25.76,320,15.134000000000002,1001.8,6.666666666666667
0.79,25.76,310,15.134000000000002,1002.3,6.111111111111111
0.77,11.109000000000002,262,15.150100000000002,1006.29,3.75
0.76,32.2,320,15.134000000000002,1002.8,5.555555555555555
0.76,32.2,320,15.134000000000002,1003.1,5
0.76,31.4916,320,14.329,1003.65,5.088888888888887
0.76,27.37,320,11.270000000000001,1003.8,5
0.82,30.590000000000003,330,9.982000000000001,1004.2,5
0.76,26.4845,322,11.0768,1004.92,5.0166666666666675
0.82,27.37,310,11.270000000000001,1005.4,5
0.65,37.03,330,11.270000000000001,1005.6,7.222222222222222
0.65,36.7241,319,11.4471,1006.24,7.1333333333333355
0.63,40.25,320,11.270000000000001,1006.6,7.777777777777778
0.65,35.42,310,11.270000000000001,1006.9,7.222222222222222
0.65,32.505900000000004,311,10.368400000000001,1007.05,7.222222222222222
0.63,28.98,320,11.270000000000001,1007.2,7.777777777777778
0.63,35.42,320,9.982000000000001,1006.7,7.777777777777778
0.54,36.0801,311,10.368400000000001,1006.63,8.872222222222222
0.58,22.540000000000003,310,9.982000000000001,1006.7,7.777777777777778
0.7,11.270000000000001,290,9.982000000000001,1006.9,5
0.69,9.821,254,9.982000000000001,1007.49,4.249999999999999
0.7,12.88,260,9.982000000000001,1007.6,3.888888888888889
0.73,11.270000000000001,270,16.1,1007.5,3.3333333333333335
0.74,14.296800000000003,250,15.150100000000002,1007.58,2.8277777777777797
0.75,11.270000000000001,240,16.1,1007.2,2.2222222222222223
0.79,11.270000000000001,240,16.1,1007.1,2.2222222222222223
0.81,17.7744,334,14.329,1008.88,4.41111111111111
0.73,14.49,250,16.1,1006.5,3.888888888888889
0.73,14.49,250,16.1,1006.3,4.444444444444445
0.79,6.9391,213,15.150100000000002,1005.69,3.938888888888891
0.82,8.05,210,9.982000000000001,1005.3,2.7777777777777777
0.82,9.66,200,9.982000000000001,1005.1,2.7777777777777777
0.76,11.7369,208,9.982000000000001,1004.94,3.816666666666665
0.76,12.88,210,9.982000000000001,1004.6,5
0.63,9.66,250,9.982000000000001,1005.2,7.777777777777778
0.52,9.5312,301,10.368400000000001,1005.25,9.81111111111111
0.54,22.540000000000003,330,9.982000000000001,1005,11.11111111111111
0.54,30.590000000000003,300,11.270000000000001,0,11.11111111111111
0.59,26.0015,302,11.4471,1005.45,11.177777777777777
0.76,28.98,310,11.270000000000001,0,7.777777777777778
0.83,20.93,300,11.270000000000001,0,7.777777777777778
0.7,24.9711,311,11.4471,1005.18,8.855555555555554
0.66,24.150000000000002,320,11.270000000000001,1005,8.88888888888889
0.68,17.71,310,11.270000000000001,1005.6,7.777777777777778
0.71,24.6008,310,9.982000000000001,1007.08,7.172222222222221
0.7,22.540000000000003,310,11.270000000000001,1007,6.111111111111111
0.68,25.76,310,16.1,1007.3,6.111111111111111
0.69,24.407600000000002,310,15.150100000000002,1007.69,5.555555555555555
0.73,20.93,300,16.1,1008,5
0.71,3.22,300,16.1,1009.9,11.11111111111111
0.83,3.22,320,15.134000000000002,1010,10.555555555555555
0.51,16.4703,26,15.150100000000002,1014.07,10.72777777777778
0.77,14.49,320,15.134000000000002,1009.2,12.222222222222221
0.77,11.270000000000001,340,15.134000000000002,1009,11.666666666666666
0.81,10.3523,337,14.329,1009.54,11.077777777777776
0.83,9.66,340,9.982000000000001,1009.8,10
0.72,11.270000000000001,350,9.982000000000001,1010,12.777777777777779
0.63,12.236,357,9.6117,1010.14,14.777777777777779
0.52,16.1,0,11.270000000000001,1010.3,17.22222222222222
0.48,17.71,10,9.982000000000001,1010.2,18.88888888888889
0.39,21.7833,0,9.982000000000001,1009.77,21.861111111111107
0.37,22.540000000000003,10,9.982000000000001,1009.7,22.77777777777778
0.26,27.37,10,9.982000000000001,1009.1,25
0.27,24.761800000000004,27,10.368400000000001,1008.93,25
0.23,27.37,10,9.982000000000001,1008.6,25
0.27,22.540000000000003,40,9.982000000000001,1008.4,23.88888888888889
0.31,26.1625,37,10.368400000000001,1008.37,22.916666666666668
0.3,25.76,30,11.270000000000001,1008.5,21.11111111111111
0.3,28.98,30,11.270000000000001,1009.3,18.88888888888889
0.29,19.706400000000002,39,10.368400000000001,1010.19,17.37777777777778
0.31,24.150000000000002,30,11.270000000000001,1011.4,16.11111111111111
0.33,28.98,30,16.1,1012.2,15
0.33,27.0802,29,15.520400000000002,1012.95,14.36111111111111
0.77,0,0,16.1,1020.6,13.333333333333334
0.72,6.44,140,16.1,1020.3,14.444444444444445
0.83,2.737,175,15.150100000000002,1018.12,14.061111111111112
0.9,3.22,140,16.1,1020.2,11.666666666666666
0.86,6.44,140,16.1,1020.3,11.666666666666666
0.92,3.4293,207,15.150100000000002,1020.44,9.961111111111112
0.86,4.83,140,9.982000000000001,1020.3,12.222222222222221
0.72,4.83,150,9.982000000000001,1020.4,15
0.62,8.05,176,9.982000000000001,1020.64,18.905555555555555
0.53,8.05,170,9.982000000000001,1020.5,22.77777777777778
0.47,4.83,210,9.982000000000001,1020.3,26.11111111111111
0.41,10.770900000000001,198,10.368400000000001,1020.14,27.049999999999997
0.35,14.49,200,9.982000000000001,1019.7,27.77777777777778
0.35,16.1,220,9.982000000000001,1019.2,27.77777777777778
0.33,12.2682,195,11.4471,1018.62,28.766666666666666
0.29,12.88,210,11.270000000000001,1018,28.88888888888889
0.39,11.270000000000001,30,11.270000000000001,1017.3,27.22222222222222
0.38,12.3004,25,11.4471,1017.17,27.42777777777778
0.44,11.270000000000001,60,11.270000000000001,1016.8,26.11111111111111
0.48,12.88,100,9.982000000000001,1016.7,23.88888888888889
0.56,1.6744,95,9.982000000000001,1017.03,21.59444444444445
0.65,9.66,130,9.982000000000001,1017.6,18.88888888888889
0.65,3.22,150,16.1,1018.1,18.333333333333332
0.66,3.4776000000000002,145,15.150100000000002,1018.22,18.022222222222222
0.78,3.22,150,16.1,1018.2,15.555555555555555
0.83,3.22,160,16.1,1017.8,13.88888888888889
0.68,10.8192,223,15.150100000000002,1014.85,15.850000000000001
0.83,6.44,150,16.1,1017.2,13.333333333333334
0.86,6.44,140,15.134000000000002,1017.4,12.222222222222221
0.88,3.2522,179,15.150100000000002,1017.28,12.222222222222221
0.83,8.05,180,9.982000000000001,1017.2,12.777777777777779
0.72,3.22,180,9.982000000000001,1017.3,16.11111111111111
0.68,3.864,205,9.982000000000001,1017.17,20.08888888888889
0.54,3.22,190,9.982000000000001,1016.8,23.88888888888889
0.39,8.05,170,9.982000000000001,1016.6,27.22222222222222
0.41,10.1752,269,10.368400000000001,1016.7,27.17222222222222
0.33,12.88,260,9.982000000000001,1016.2,28.88888888888889
0.31,12.88,270,9.982000000000001,1015.6,28.88888888888889
0.34,15.3433,254,10.368400000000001,1015.22,28.800000000000004
0.31,17.71,230,9.982000000000001,1014.4,28.88888888888889
0.31,20.93,250,9.982000000000001,1014,30
0.32,14.989100000000002,247,11.4471,1013.73,28.75
0.33,14.49,250,11.270000000000001,1013.1,27.77777777777778
0.39,11.270000000000001,250,11.270000000000001,1012.8,26.11111111111111
0.51,9.821,246,10.368400000000001,1013.14,22.68888888888889
0.65,9.66,210,9.982000000000001,1013.8,18.88888888888889
0.65,6.44,220,16.1,1014.5,17.77777777777778
0.67,4.1538,243,15.150100000000002,1014.6,16.11111111111111
0.72,6.44,190,16.1,1014.4,15
0.72,11.270000000000001,200,16.1,1014.5,14.444444444444445
0.69,8.05,21,15.150100000000002,1018.89,13.277777777777779
0.72,6.44,200,16.1,1013.9,13.88888888888889
0.77,11.270000000000001,230,16.1,1013.8,13.333333333333334
0.72,7.4704,261,15.150100000000002,1014.17,13.88888888888889
0.67,9.66,230,9.982000000000001,1014.4,15
0.6,11.270000000000001,250,9.982000000000001,1014.5,17.77777777777778
0.57,10.4006,309,10.368400000000001,1014.59,19.87777777777778
0.49,14.49,310,9.982000000000001,1014.5,22.22222222222222
0.49,22.540000000000003,300,11.270000000000001,1015.3,22.22222222222222
0.52,21.6384,312,11.4471,1015.99,21.488888888888894
0.53,14.49,300,11.270000000000001,1016.4,22.77777777777778
0.42,20.93,300,9.982000000000001,1015.8,26.11111111111111
0.4,17.5651,303,10.368400000000001,1015.62,25.97222222222222
0.39,25.76,330,9.982000000000001,1015.7,26.11111111111111
0.39,24.150000000000002,310,11.270000000000001,1015.6,25
0.41,21.7672,312,11.4471,1016.03,23.95555555555556
0.41,20.93,310,11.270000000000001,1015.9,23.88888888888889
0.46,14.49,330,9.982000000000001,1015.9,22.22222222222222
0.58,22.7815,36,10.368400000000001,1016.66,18.433333333333337
0.56,24.150000000000002,30,9.982000000000001,1018.1,16.11111111111111
0.53,20.93,30,16.1,1019,14.444444444444445
0.57,15.4721,29,15.520400000000002,1019.02,13.538888888888888
0.55,14.49,30,16.1,1019.4,13.88888888888889
0.57,14.49,10,16.1,1019.6,13.88888888888889
0.86,6.9874,32,15.150100000000002,1018.76,8.922222222222224
0.72,11.270000000000001,10,16.1,1019.5,12.222222222222221
0.66,11.270000000000001,0,16.1,1019.8,12.777777777777779
0.68,11.0768,5,15.150100000000002,1020.23,12.555555555555555
0.64,11.270000000000001,10,9.982000000000001,1020.1,12.777777777777779
0.55,17.71,30,9.982000000000001,1020.3,13.88888888888889
0.5,16.840600000000002,20,10.368400000000001,1020.74,14.755555555555556
0.39,16.1,60,9.982000000000001,1020.9,15
0.45,12.88,20,11.270000000000001,1021,13.88888888888889
0.53,5.425700000000001,13,11.4471,1021.72,13.783333333333335
0.44,8.05,50,9.982000000000001,1021.2,15
0.44,8.05,30,11.270000000000001,1021,16.11111111111111
0.45,10.835300000000002,7,10.368400000000001,1021.01,14.927777777777777
0.47,17.71,350,9.982000000000001,1020.9,15
0.55,9.66,10,9.982000000000001,1020.4,13.88888888888889
0.52,5.055400000000001,11,10.368400000000001,1019.95,14.983333333333333
0.51,4.83,340,9.982000000000001,1019.5,15
0.55,8.05,300,9.982000000000001,1019.5,13.88888888888889
0.64,4.8461,343,10.368400000000001,1019.43,12.983333333333333
0.64,8.05,330,9.982000000000001,1019.1,12.777777777777779
0.71,6.44,350,16.1,1019.1,11.666666666666666
0.76,6.681500000000001,349,15.150100000000002,1018.86,10.205555555555556
0.8,3.22,20,16.1,1019.1,8.88888888888889
0.83,6.44,30,16.1,1018.7,7.777777777777778
0.82,6.617100000000001,21,15.150100000000002,1014.26,10.433333333333334
0.8,6.44,40,16.1,1018.3,10
0.74,6.44,70,16.1,1017.7,10.555555555555555
0.73,6.488300000000001,93,15.150100000000002,1017.4,10.505555555555553
0.86,4.83,20,11.270000000000001,1018.2,10
0.8,3.22,40,11.270000000000001,1017.3,11.11111111111111
0.81,0.9982000000000001,74,11.0768,1017.51,11.177777777777777
0.74,4.83,90,11.270000000000001,1017.7,12.222222222222221
0.67,9.66,110,9.982000000000001,1017.4,13.88888888888889
0.58,12.075000000000001,110,10.368400000000001,1016.93,16.094444444444445
0.48,11.270000000000001,140,9.982000000000001,1016.5,17.22222222222222
0.47,4.83,120,11.270000000000001,1015.7,18.88888888888889
0.48,11.1734,77,11.4471,1015.12,19.07777777777778
0.53,12.88,80,9.982000000000001,1014.5,20
0.49,11.270000000000001,80,11.270000000000001,1013.8,20
0.48,10.3201,75,11.4471,1013.33,20.222222222222225
0.48,16.1,60,11.270000000000001,1012.8,18.88888888888889
0.54,20.93,50,9.982000000000001,1012.9,17.22222222222222
0.6,17.2753,51,10.368400000000001,1012.97,15.555555555555555
0.67,17.71,60,9.982000000000001,1013.5,13.88888888888889
0.72,17.71,50,16.1,1013.7,12.777777777777779
0.72,13.9265,49,15.150100000000002,1013.63,12.866666666666665
0.74,14.49,40,16.1,1013.6,12.222222222222221
0.77,11.270000000000001,40,16.1,1013.5,11.11111111111111
0.85,11.253900000000002,28,9.982000000000001,1011.71,11.666666666666666
0.8,11.270000000000001,20,16.1,1013.2,10.555555555555555
0.86,11.270000000000001,30,16.1,1013,9.444444444444445
0.84,11.141200000000001,46,15.150100000000002,1012.65,10.105555555555554
0.86,9.66,30,11.270000000000001,1012.7,10
0.74,11.270000000000001,40,11.270000000000001,1012.9,12.222222222222221
0.68,10.110800000000001,45,10.368400000000001,1013.08,14.983333333333333
0.56,9.66,80,9.982000000000001,1012.9,18.88888888888889
0.53,11.270000000000001,100,9.982000000000001,1012.6,22.22222222222222
0.47,10.722600000000002,115,10.368400000000001,1012.03,23.855555555555554
0.42,8.05,90,9.982000000000001,1011.6,25
0.39,9.66,40,9.982000000000001,1011.4,26.11111111111111
0.37,9.080400000000001,120,10.368400000000001,1011.14,27.133333333333336
0.37,3.22,100,9.982000000000001,1010.6,27.22222222222222
0.39,9.66,90,9.982000000000001,1010.3,26.11111111111111
0.42,9.965900000000001,118,10.368400000000001,1010.35,26.11111111111111
0.39,11.270000000000001,90,9.982000000000001,1010,26.11111111111111
0.47,9.66,140,9.982000000000001,1010,25
0.55,4.9266000000000005,241,10.368400000000001,1010.57,22.327777777777776
0.63,8.05,40,9.982000000000001,1010.8,20
0.68,6.44,100,12.075000000000001,1011.2,18.88888888888889
0.81,3.22,230,11.753,1011.08,15.850000000000001
0.9,3.22,170,9.982000000000001,1011.2,14.444444444444445
0.93,3.22,160,9.982000000000001,1011.3,12.777777777777779
0.87,10.0625,350,14.329,1017.44,13.538888888888888
0.93,0,0,9.982000000000001,1011.5,11.11111111111111
0.93,3.22,160,9.982000000000001,1011.6,10.555555555555555
0.95,2.3828,131,8.355900000000002,1011.5,12.811111111111112
0.93,3.22,230,8.05,1012.3,13.88888888888889
0.81,0,0,8.05,1012.6,17.22222222222222
0.78,9.579500000000001,294,9.982000000000001,1013.08,18.93888888888889
0.64,11.270000000000001,270,9.982000000000001,1013.2,22.22222222222222
0.57,11.270000000000001,280,9.982000000000001,1013.5,22.77777777777778
0.43,13.507900000000001,258,10.368400000000001,1014.1,24.894444444444446
0.34,14.49,280,9.982000000000001,1013.9,26.11111111111111
0.34,14.49,250,9.982000000000001,1013.9,26.11111111111111
0.34,15.0535,259,10.368400000000001,1014.28,25.92222222222222
0.39,17.71,230,9.982000000000001,1014.4,25
0.34,14.49,240,9.982000000000001,1014.3,27.22222222222222
0.34,12.590200000000001,231,10.368400000000001,1014.54,27.03333333333333
0.36,16.1,270,9.982000000000001,1014.4,26.11111111111111
0.39,12.88,230,9.982000000000001,1014.6,25
0.51,7.567000000000001,240,10.368400000000001,1015.32,21.45555555555556
0.61,8.05,290,9.982000000000001,1015.9,18.88888888888889
0.63,11.270000000000001,340,16.1,1016.9,17.77777777777778
0.69,6.5044,356,15.150100000000002,1017.14,17.466666666666665
0.75,6.44,10,16.1,1017.6,15.555555555555555
0.83,6.44,350,16.1,1017.9,13.88888888888889
0.72,9.9981,72,15.150100000000002,1017.67,16.544444444444444
0.86,0,0,15.134000000000002,1018.5,11.666666666666666
0.9,6.44,320,15.134000000000002,1018.9,11.666666666666666
0.89,10.2718,342,15.150100000000002,1019.11,13.038888888888888
0.9,4.83,330,9.982000000000001,1019.4,13.88888888888889
0.75,4.83,0,9.982000000000001,1019.8,17.22222222222222
0.69,11.253900000000002,21,9.982000000000001,1019.83,18.87222222222222
0.59,8.05,10,9.982000000000001,1019.8,22.22222222222222
0.5,4.83,10,9.982000000000001,1019.8,23.88888888888889
0.47,3.9445000000000006,116,10.368400000000001,1019.72,24.983333333333334
0.41,9.66,320,9.982000000000001,1019.3,27.22222222222222
0.39,8.05,40,9.982000000000001,1018.9,27.22222222222222
0.38,3.4132000000000002,157,10.368400000000001,1018.36,27.811111111111114
0.38,8.05,0,9.982000000000001,1018,27.77777777777778
0.33,11.270000000000001,40,9.982000000000001,1017.6,28.88888888888889
0.39,5.828200000000001,50,10.368400000000001,1017.23,27.866666666666664
0.39,11.270000000000001,40,9.982000000000001,1016.8,27.22222222222222
0.44,11.270000000000001,40,9.982000000000001,1016.7,26.11111111111111
0.5,8.1144,86,10.368400000000001,1017.23,23.08888888888889
0.57,9.66,80,9.982000000000001,1017.6,21.11111111111111
0.55,6.44,80,16.1,1017.8,21.11111111111111
0.61,10.8031,76,15.150100000000002,1017.77,19.477777777777778
0.72,3.22,50,16.1,1017.9,16.11111111111111
0.72,6.44,80,16.1,1018,16.11111111111111
0.77,5.635000000000001,116,14.329,1017.57,19.099999999999998
0.7,6.44,80,16.1,1017.3,16.666666666666668
0.75,3.22,20,16.1,1017.2,13.88888888888889
0.83,3.6064000000000007,15,15.150100000000002,1017.43,12.566666666666666
0.72,3.22,350,9.982000000000001,1017.7,15
0.65,4.83,30,9.982000000000001,1017.8,17.77777777777778
0.47,3.703,112,10.368400000000001,1018.01,22.083333333333332
0.45,9.66,100,9.982000000000001,1018,23.88888888888889
0.39,11.270000000000001,80,9.982000000000001,1017.8,26.11111111111111
0.31,10.0947,69,10.368400000000001,1017.86,28.75
0.25,11.270000000000001,100,9.982000000000001,1017.4,30
0.25,11.270000000000001,90,9.982000000000001,1017.1,30
0.23,12.203800000000001,49,10.368400000000001,1016.63,31.022222222222226
0.23,4.83,60,9.982000000000001,1016.1,31.11111111111111
0.21,8.05,90,9.982000000000001,1015.7,31.11111111111111
0.23,7.953400000000001,105,11.4471,1015.57,31.04444444444444
0.29,9.66,80,9.982000000000001,1015.3,28.88888888888889
0.34,9.66,90,9.982000000000001,1015.3,27.22222222222222
